Shipment_ID,Date,Year,Month,Quarter,Carrier,Origin,Destination,Cargo_Type,Mode,Client_Type,Incoterm,Warehouse,Analyst,Planned_Days,Actual_Days,Delay_Days,On_Time,Cargo_Value,Freight_Cost,SLA_Penalty,Customs_Hold,Delivered
SHP-428399,2022-08-30,2022,8,3,Maersk,Hamburg,New York,Automotive,Road,SMB,DAP,WH-West,Analyst_D,5,5,0,1,1190.63,743.39,0.0,0,1
SHP-281649,2022-12-08,2022,12,4,XPO Logistics,Hamburg,Hamburg,Automotive,Road,Startup,DAP,WH-North,Analyst_C,4,4,0,1,1057.76,1030.91,0.0,0,1
SHP-817956,2024-10-04,2024,10,4,Kuehne+Nagel,New York,Sydney,Automotive,Air Freight,Enterprise,CIF,WH-East,Analyst_A,4,4,0,1,14394.35,2336.41,0.0,0,1
SHP-635618,2022-08-20,2022,8,3,UPS,Hamburg,Toronto,Machinery,Air Freight,Startup,DAP,WH-South,Analyst_D,2,1,0,1,10465.37,1623.78,0.0,0,1
SHP-465509,2022-06-28,2022,6,2,XPO Logistics,Singapore,Singapore,Electronics,Road,Startup,CIF,WH-Central,Analyst_B,5,5,0,1,9798.15,1166.94,0.0,0,1
SHP-838253,2023-08-23,2023,8,3,CMA CGM,Busan,Dubai,Pharma,Sea Freight,Startup,FOB,WH-East,Analyst_B,21,20,0,1,11225.21,1234.33,0.0,0,1
SHP-705474,2023-07-05,2023,7,3,Kuehne+Nagel,Tokyo,Sydney,Pharma,Air Freight,Startup,DAP,WH-East,Analyst_C,5,4,0,1,2621.25,1196.57,0.0,0,1
SHP-580718,2024-01-04,2024,1,1,UPS,London,London,Electronics,Rail,SMB,DDP,WH-East,Analyst_C,11,11,0,1,9548.16,1286.88,0.0,0,1
SHP-148174,2022-07-23,2022,7,3,XPO Logistics,Shanghai,New York,Automotive,Rail,Startup,FOB,WH-West,Analyst_B,10,10,0,1,10407.52,704.38,0.0,0,1
SHP-796787,2022-12-05,2022,12,4,FedEx,Tokyo,Dubai,Electronics,Rail,Enterprise,FOB,WH-North,Analyst_B,12,20,8,0,2496.8,836.82,40.17,1,1
SHP-956800,2022-09-04,2022,9,3,Kuehne+Nagel,Rotterdam,Sydney,Pharma,Sea Freight,Startup,FOB,WH-North,Analyst_A,22,22,0,1,96645.26,4661.92,0.0,0,1
SHP-810029,2022-10-20,2022,10,4,UPS,London,Mumbai,Perishables,Sea Freight,Startup,EXW,WH-South,Analyst_B,22,21,0,1,13445.79,715.85,0.0,0,1
SHP-718213,2024-02-26,2024,2,1,DB Schenker,Tokyo,Tokyo,Automotive,Sea Freight,Government,FOB,WH-South,Analyst_E,22,22,0,1,1270.19,335.71,0.0,0,1
SHP-510780,2023-08-29,2023,8,3,FedEx,Los Angeles,Sydney,Chemicals,Air Freight,SMB,DDP,WH-Central,Analyst_A,2,1,0,1,17419.34,2538.48,0.0,0,1
SHP-672896,2022-12-20,2022,12,4,XPO Logistics,Singapore,Los Angeles,Pharma,Air Freight,Government,CIF,WH-North,Analyst_A,5,5,0,1,1726.54,688.4,0.0,0,1
SHP-663772,2022-11-09,2022,11,4,CMA CGM,Singapore,Dubai,Pharma,Sea Freight,SMB,DAP,WH-East,Analyst_D,20,19,0,1,20958.49,990.45,0.0,1,1
SHP-575394,2022-04-23,2022,4,2,CMA CGM,Rotterdam,New York,Perishables,Sea Freight,Enterprise,CIF,WH-West,Analyst_C,21,23,2,0,35480.2,2178.85,36.31,0,1
SHP-451284,2024-05-29,2024,5,2,CMA CGM,London,New York,Textiles,Air Freight,Startup,DDP,WH-Central,Analyst_C,2,2,0,1,2147.57,499.29,0.0,0,1
SHP-806866,2022-08-25,2022,8,3,Maersk,London,Los Angeles,Perishables,Air Freight,SMB,FOB,WH-West,Analyst_C,4,3,0,1,26905.98,3826.3,0.0,0,1
SHP-539740,2023-04-05,2023,4,2,DB Schenker,Los Angeles,London,Machinery,Road,Enterprise,DAP,WH-East,Analyst_A,4,3,0,1,12331.48,1698.56,0.0,1,1
SHP-396020,2023-09-29,2023,9,3,DB Schenker,Singapore,Toronto,Consumer Goods,Air Freight,Government,CIF,WH-East,Analyst_E,4,4,0,1,22023.37,3275.33,0.0,0,1
SHP-304915,2023-05-18,2023,5,2,DHL,Shanghai,London,Perishables,Sea Freight,Government,FOB,WH-East,Analyst_A,22,21,0,1,100987.87,4324.19,0.0,0,1
SHP-162804,2022-10-19,2022,10,4,CMA CGM,Singapore,Los Angeles,Electronics,Rail,Government,DDP,WH-North,Analyst_E,9,9,0,1,4852.67,409.98,0.0,0,1
SHP-237057,2023-04-30,2023,4,2,CMA CGM,Hamburg,Tokyo,Chemicals,Road,Government,DDP,WH-East,Analyst_B,4,3,0,1,2361.27,381.55,0.0,0,1
SHP-526259,2022-09-05,2022,9,3,DB Schenker,Los Angeles,Sydney,Textiles,Rail,Government,FOB,WH-North,Analyst_B,11,10,0,1,1948.0,390.92,0.0,0,1
SHP-845702,2023-05-24,2023,5,2,DB Schenker,Tokyo,Toronto,Perishables,Road,Government,CIF,WH-North,Analyst_D,6,5,0,1,2162.45,645.59,0.0,0,1
SHP-112537,2022-05-07,2022,5,2,Maersk,Rotterdam,Singapore,Chemicals,Road,Enterprise,DAP,WH-Central,Analyst_C,4,7,3,0,6159.48,868.66,15.64,1,1
SHP-969642,2023-11-11,2023,11,4,UPS,Shanghai,Sydney,Perishables,Sea Freight,Startup,DDP,WH-West,Analyst_A,22,21,0,1,11141.28,1363.12,0.0,0,1
SHP-255851,2022-03-12,2022,3,1,Maersk,Hamburg,Sydney,Chemicals,Rail,Enterprise,FOB,WH-East,Analyst_D,10,9,0,1,10168.71,1176.11,0.0,0,1
SHP-501078,2024-01-06,2024,1,1,XPO Logistics,London,Sydney,Machinery,Road,Startup,EXW,WH-South,Analyst_A,6,6,0,1,22183.82,1483.76,0.0,0,1
SHP-904092,2023-04-22,2023,4,2,DHL,Singapore,Singapore,Electronics,Road,Enterprise,CIF,WH-Central,Analyst_D,6,5,0,1,6998.31,678.39,0.0,0,1
SHP-831514,2024-01-05,2024,1,1,FedEx,Dubai,Mumbai,Automotive,Sea Freight,Startup,DAP,WH-East,Analyst_B,23,26,3,0,53887.71,2452.44,36.79,0,1
SHP-743966,2023-02-17,2023,2,1,DHL,Dubai,Hamburg,Machinery,Air Freight,Enterprise,CIF,WH-Central,Analyst_B,2,1,0,1,4721.97,1002.87,0.0,0,1
SHP-205939,2023-11-21,2023,11,4,CMA CGM,Dubai,Hamburg,Automotive,Rail,Startup,EXW,WH-South,Analyst_E,11,10,0,1,183500.0,9615.55,0.0,0,1
SHP-286340,2022-01-04,2022,1,1,Kuehne+Nagel,Busan,Los Angeles,Automotive,Road,SMB,DAP,WH-North,Analyst_D,5,5,0,1,16673.41,1984.55,0.0,0,1
SHP-193035,2023-11-19,2023,11,4,XPO Logistics,Shanghai,Dubai,Electronics,Sea Freight,Enterprise,EXW,WH-East,Analyst_A,20,22,2,0,2039.39,1053.77,12.65,0,1
SHP-497108,2023-12-21,2023,12,4,Kuehne+Nagel,Singapore,Sydney,Electronics,Sea Freight,Startup,FOB,WH-North,Analyst_C,20,19,0,1,1506.5,467.89,0.0,0,1
SHP-178645,2022-07-10,2022,7,3,DB Schenker,Busan,Mumbai,Consumer Goods,Air Freight,Startup,CIF,WH-Central,Analyst_D,3,4,1,0,13611.41,2101.72,7.01,0,1
SHP-666362,2023-06-28,2023,6,2,CMA CGM,Hamburg,Singapore,Pharma,Air Freight,Startup,DAP,WH-Central,Analyst_D,3,4,1,0,5005.8,965.79,6.44,0,1
SHP-309374,2022-07-18,2022,7,3,FedEx,Los Angeles,Hamburg,Textiles,Air Freight,Startup,FOB,WH-East,Analyst_D,5,4,0,1,18896.63,2945.28,0.0,0,1
SHP-499974,2024-01-27,2024,1,1,DHL,New York,Los Angeles,Textiles,Rail,Startup,EXW,WH-South,Analyst_C,9,8,0,1,13434.45,848.86,0.0,0,1
SHP-893202,2023-04-11,2023,4,2,FedEx,Tokyo,Toronto,Chemicals,Rail,SMB,DDP,WH-East,Analyst_A,12,11,0,1,6196.88,518.1,0.0,0,1
SHP-275284,2023-03-10,2023,3,1,Maersk,Rotterdam,Los Angeles,Chemicals,Air Freight,Startup,CIF,WH-South,Analyst_E,4,3,0,1,2069.56,426.67,0.0,0,1
SHP-998235,2023-07-20,2023,7,3,XPO Logistics,Shanghai,Mumbai,Chemicals,Air Freight,Startup,CIF,WH-South,Analyst_E,2,1,0,1,803.09,903.54,0.0,0,1
SHP-530849,2023-06-25,2023,6,2,Kuehne+Nagel,New York,Mumbai,Consumer Goods,Air Freight,SMB,EXW,WH-West,Analyst_B,5,26,21,0,3649.29,1159.38,81.16,1,1
SHP-381631,2024-02-02,2024,2,1,FedEx,Dubai,Dubai,Textiles,Road,Startup,FOB,WH-South,Analyst_B,6,6,0,1,23121.47,1729.77,0.0,0,1
SHP-297064,2024-06-23,2024,6,2,Maersk,Tokyo,Sydney,Machinery,Air Freight,SMB,FOB,WH-East,Analyst_E,5,34,29,0,9305.59,1242.72,144.16,0,1
SHP-977633,2022-04-29,2022,4,2,Maersk,Shanghai,Sydney,Perishables,Road,SMB,EXW,WH-East,Analyst_D,6,5,0,1,1175.9,388.3,0.0,0,1
SHP-597635,2023-12-18,2023,12,4,DB Schenker,Rotterdam,Dubai,Pharma,Road,Enterprise,DDP,WH-North,Analyst_B,5,4,0,1,8781.45,869.06,0.0,0,1
SHP-918207,2022-01-19,2022,1,1,XPO Logistics,Rotterdam,Hamburg,Perishables,Sea Freight,Government,DAP,WH-East,Analyst_C,22,22,0,1,11860.81,801.23,0.0,0,1
SHP-964352,2024-03-24,2024,3,1,UPS,Shanghai,Toronto,Machinery,Road,Government,FOB,WH-West,Analyst_A,6,6,0,1,1963.68,452.85,0.0,0,1
SHP-413305,2023-01-21,2023,1,1,DHL,London,Singapore,Perishables,Rail,Government,CIF,WH-North,Analyst_D,10,10,0,1,8542.67,1190.19,0.0,0,0
SHP-955653,2023-01-24,2023,1,1,DB Schenker,Los Angeles,Toronto,Consumer Goods,Road,Government,CIF,WH-Central,Analyst_B,6,8,2,0,7461.28,1200.34,8.0,0,1
SHP-812730,2023-11-19,2023,11,4,UPS,Los Angeles,Tokyo,Electronics,Road,Startup,EXW,WH-East,Analyst_C,6,5,0,1,1360.23,961.37,0.0,0,1
SHP-174675,2024-08-25,2024,8,3,Maersk,London,New York,Chemicals,Road,Startup,FOB,WH-South,Analyst_B,5,5,0,1,11407.03,913.32,0.0,0,1
SHP-184736,2024-09-25,2024,9,3,DB Schenker,Rotterdam,Tokyo,Perishables,Air Freight,Startup,EXW,WH-South,Analyst_B,2,1,0,1,15208.83,2041.52,0.0,0,1
SHP-549865,2024-09-04,2024,9,3,Kuehne+Nagel,Shanghai,Los Angeles,Electronics,Road,Enterprise,EXW,WH-Central,Analyst_B,4,3,0,1,31878.39,2216.34,0.0,0,1
SHP-207697,2024-02-25,2024,2,1,CMA CGM,Rotterdam,New York,Perishables,Road,Government,DDP,WH-Central,Analyst_E,5,4,0,1,30584.16,2243.51,0.0,0,1
SHP-297579,2022-12-04,2022,12,4,Kuehne+Nagel,Shanghai,Singapore,Electronics,Sea Freight,SMB,FOB,WH-Central,Analyst_E,21,31,10,0,975.39,172.64,10.36,0,1
SHP-660708,2022-04-10,2022,4,2,FedEx,Singapore,Los Angeles,Perishables,Air Freight,Startup,DDP,WH-West,Analyst_A,3,2,0,1,1819.11,589.3,0.0,0,1
SHP-383091,2022-10-08,2022,10,4,Kuehne+Nagel,Singapore,Toronto,Pharma,Road,Enterprise,FOB,WH-West,Analyst_B,5,4,0,1,14254.17,1277.38,0.0,0,1
SHP-674765,2024-10-13,2024,10,4,Maersk,New York,Tokyo,Electronics,Air Freight,Enterprise,FOB,WH-North,Analyst_E,5,8,3,0,14228.96,1875.02,33.75,0,1
SHP-775636,2023-04-19,2023,4,2,XPO Logistics,Hamburg,Dubai,Consumer Goods,Air Freight,Enterprise,CIF,WH-North,Analyst_C,4,3,0,1,14254.42,1896.03,0.0,0,1
SHP-993385,2022-10-11,2022,10,4,DHL,Dubai,Tokyo,Consumer Goods,Road,Enterprise,EXW,WH-East,Analyst_B,4,4,0,1,183500.0,11862.14,0.0,0,1
SHP-542226,2022-12-08,2022,12,4,UPS,Rotterdam,Los Angeles,Automotive,Air Freight,Startup,DAP,WH-West,Analyst_E,5,5,0,1,15428.19,2501.61,0.0,0,1
SHP-862606,2022-09-25,2022,9,3,XPO Logistics,New York,New York,Chemicals,Rail,Enterprise,FOB,WH-East,Analyst_C,9,8,0,1,34341.04,2697.16,0.0,0,1
SHP-648513,2022-07-15,2022,7,3,Kuehne+Nagel,Los Angeles,Sydney,Machinery,Rail,SMB,DAP,WH-Central,Analyst_A,9,9,0,1,26550.94,2194.23,0.0,0,1
SHP-615530,2023-10-19,2023,10,4,Maersk,Dubai,Dubai,Perishables,Sea Freight,Startup,DDP,WH-South,Analyst_A,22,21,0,1,17292.38,1562.63,0.0,0,1
SHP-621533,2022-02-06,2022,2,1,UPS,Tokyo,London,Perishables,Air Freight,Enterprise,DAP,WH-Central,Analyst_C,2,2,0,1,4395.18,954.43,0.0,1,1
SHP-576535,2023-11-11,2023,11,4,XPO Logistics,Dubai,Sydney,Pharma,Air Freight,SMB,FOB,WH-East,Analyst_C,4,3,0,1,20139.92,2557.99,0.0,0,1
SHP-851678,2024-04-18,2024,4,2,UPS,Hamburg,Mumbai,Electronics,Sea Freight,Enterprise,DDP,WH-South,Analyst_D,21,21,0,1,2298.26,233.78,0.0,0,1
SHP-229204,2024-07-11,2024,7,3,XPO Logistics,Busan,Toronto,Automotive,Rail,Enterprise,DAP,WH-North,Analyst_E,12,11,0,1,4911.96,968.23,0.0,0,1
SHP-208584,2024-03-04,2024,3,1,DB Schenker,London,London,Chemicals,Sea Freight,Government,DDP,WH-East,Analyst_C,23,23,0,1,3453.83,996.92,0.0,0,1
SHP-872610,2023-03-22,2023,3,1,Maersk,Los Angeles,Mumbai,Textiles,Road,SMB,CIF,WH-Central,Analyst_E,6,6,0,1,7715.72,1087.47,0.0,0,1
SHP-806995,2024-12-29,2024,12,4,CMA CGM,Tokyo,Los Angeles,Pharma,Air Freight,Startup,CIF,WH-North,Analyst_A,3,3,0,1,182566.76,22623.06,0.0,1,1
SHP-922458,2023-08-28,2023,8,3,Maersk,London,Los Angeles,Machinery,Rail,Enterprise,DAP,WH-Central,Analyst_B,12,12,0,1,500.0,748.64,0.0,1,1
SHP-536801,2023-10-03,2023,10,4,FedEx,Shanghai,Dubai,Electronics,Rail,SMB,EXW,WH-Central,Analyst_E,10,10,0,1,18168.25,1412.35,0.0,0,1
SHP-282237,2024-11-18,2024,11,4,UPS,Tokyo,Los Angeles,Chemicals,Road,Government,CIF,WH-South,Analyst_E,6,7,1,0,699.09,177.89,1.07,0,1
SHP-911242,2023-09-09,2023,9,3,XPO Logistics,Busan,Toronto,Machinery,Air Freight,Government,DAP,WH-South,Analyst_B,2,2,0,1,3520.2,605.17,0.0,0,1
SHP-448005,2023-11-10,2023,11,4,DB Schenker,Hamburg,Singapore,Consumer Goods,Air Freight,Enterprise,EXW,WH-West,Analyst_B,3,3,0,1,32145.99,4300.75,0.0,0,1
SHP-369054,2023-08-03,2023,8,3,FedEx,London,Tokyo,Consumer Goods,Rail,Enterprise,EXW,WH-South,Analyst_C,9,8,0,1,7525.74,1040.53,0.0,0,1
SHP-323530,2024-05-18,2024,5,2,UPS,Los Angeles,Toronto,Chemicals,Air Freight,SMB,FOB,WH-West,Analyst_C,2,4,2,0,1491.94,781.31,9.38,0,1
SHP-371212,2024-04-14,2024,4,2,Kuehne+Nagel,New York,London,Chemicals,Road,Enterprise,DDP,WH-North,Analyst_E,4,3,0,1,2493.43,880.4,0.0,1,1
SHP-211291,2023-08-17,2023,8,3,CMA CGM,Busan,New York,Textiles,Rail,Startup,DDP,WH-North,Analyst_D,10,10,0,1,17997.53,1716.97,0.0,0,1
SHP-764845,2022-10-23,2022,10,4,CMA CGM,Dubai,Los Angeles,Automotive,Air Freight,Enterprise,FOB,WH-Central,Analyst_E,5,5,0,1,2440.77,581.94,0.0,0,1
SHP-322022,2024-04-25,2024,4,2,DHL,Rotterdam,Hamburg,Electronics,Road,SMB,FOB,WH-South,Analyst_E,4,4,0,1,9336.83,1240.42,0.0,1,1
SHP-362865,2022-07-21,2022,7,3,Maersk,Busan,Sydney,Machinery,Road,SMB,CIF,WH-North,Analyst_C,4,4,0,1,7328.86,835.24,0.0,0,1
SHP-259797,2024-01-17,2024,1,1,DB Schenker,Tokyo,Hamburg,Perishables,Road,SMB,CIF,WH-West,Analyst_C,5,31,26,0,2728.98,680.3,147.4,0,1
SHP-678469,2022-08-11,2022,8,3,DHL,Busan,New York,Textiles,Sea Freight,SMB,EXW,WH-North,Analyst_A,20,20,0,1,143339.15,6525.85,0.0,0,1
SHP-373276,2024-08-24,2024,8,3,DHL,Dubai,London,Electronics,Road,SMB,DDP,WH-Central,Analyst_E,4,3,0,1,16869.51,1875.35,0.0,0,1
SHP-273899,2024-11-18,2024,11,4,DHL,New York,Hamburg,Automotive,Sea Freight,Startup,EXW,WH-North,Analyst_B,23,22,0,1,500.0,158.53,0.0,0,1
SHP-478799,2024-03-05,2024,3,1,XPO Logistics,New York,Los Angeles,Perishables,Road,Enterprise,DAP,WH-East,Analyst_C,4,3,0,1,8948.18,1101.89,0.0,0,1
SHP-641455,2024-04-11,2024,4,2,DB Schenker,Dubai,Sydney,Consumer Goods,Air Freight,SMB,DDP,WH-South,Analyst_B,2,1,0,1,2689.87,591.0,0.0,0,1
SHP-224078,2023-04-17,2023,4,2,Kuehne+Nagel,Dubai,New York,Consumer Goods,Rail,Startup,CIF,WH-Central,Analyst_B,12,15,3,0,22991.92,1782.71,17.83,0,1
SHP-700067,2022-10-28,2022,10,4,FedEx,Rotterdam,Dubai,Automotive,Rail,Enterprise,EXW,WH-North,Analyst_B,12,12,0,1,2235.0,365.26,0.0,0,1
SHP-933215,2023-01-08,2023,1,1,CMA CGM,Rotterdam,Tokyo,Consumer Goods,Air Freight,SMB,DDP,WH-West,Analyst_B,2,10,8,0,5839.61,1416.68,37.78,0,1
SHP-286040,2024-09-01,2024,9,3,FedEx,London,Toronto,Pharma,Air Freight,Startup,CIF,WH-Central,Analyst_E,2,2,0,1,14052.66,2256.16,0.0,0,1
SHP-655552,2024-05-28,2024,5,2,Maersk,New York,London,Machinery,Air Freight,Startup,CIF,WH-East,Analyst_D,3,3,0,1,23430.06,3143.63,0.0,1,1
SHP-107459,2024-12-06,2024,12,4,UPS,London,Los Angeles,Chemicals,Sea Freight,Government,DDP,WH-East,Analyst_A,21,21,0,1,1254.11,919.64,0.0,0,1
SHP-388946,2024-03-24,2024,3,1,Maersk,Tokyo,Toronto,Consumer Goods,Sea Freight,Government,DAP,WH-Central,Analyst_D,22,22,0,1,4277.02,933.28,0.0,0,1
SHP-884140,2023-04-16,2023,4,2,XPO Logistics,Rotterdam,New York,Electronics,Rail,Government,DAP,WH-Central,Analyst_A,10,9,0,1,3505.2,1016.19,0.0,0,1
SHP-192422,2022-05-12,2022,5,2,CMA CGM,Los Angeles,Tokyo,Pharma,Air Freight,Startup,DDP,WH-Central,Analyst_E,4,3,0,1,2722.3,1002.94,0.0,0,1
SHP-788793,2024-11-27,2024,11,4,CMA CGM,Los Angeles,Los Angeles,Electronics,Sea Freight,Enterprise,EXW,WH-South,Analyst_A,21,23,2,0,83838.59,3771.36,45.26,0,1
SHP-642892,2022-02-01,2022,2,1,UPS,Singapore,Toronto,Textiles,Road,Government,EXW,WH-South,Analyst_E,5,4,0,1,12195.95,1066.75,0.0,0,1
SHP-175902,2024-10-27,2024,10,4,CMA CGM,Dubai,New York,Textiles,Road,Startup,DDP,WH-Central,Analyst_D,5,5,0,1,1150.93,782.49,0.0,0,1
SHP-605382,2022-08-27,2022,8,3,CMA CGM,Singapore,London,Electronics,Sea Freight,Government,DDP,WH-East,Analyst_E,20,20,0,1,25225.49,1192.73,0.0,0,1
SHP-179721,2023-01-01,2023,1,1,XPO Logistics,Dubai,Tokyo,Electronics,Road,SMB,CIF,WH-West,Analyst_B,5,4,0,1,138981.39,8645.17,0.0,0,1
SHP-473321,2022-11-16,2022,11,4,UPS,Singapore,New York,Consumer Goods,Air Freight,Enterprise,DDP,WH-East,Analyst_E,4,4,0,1,29673.31,4102.52,0.0,0,1
SHP-393880,2024-03-25,2024,3,1,Maersk,Busan,Hamburg,Perishables,Rail,Startup,DAP,WH-North,Analyst_E,10,9,0,1,797.96,551.37,0.0,0,1
SHP-430984,2022-01-18,2022,1,1,FedEx,Los Angeles,London,Pharma,Road,Government,DAP,WH-East,Analyst_B,6,6,0,1,3459.36,636.89,0.0,0,1
SHP-834750,2024-02-02,2024,2,1,DB Schenker,Tokyo,Dubai,Consumer Goods,Sea Freight,SMB,DAP,WH-South,Analyst_A,22,22,0,1,41365.94,1931.09,0.0,0,1
SHP-595962,2022-01-20,2022,1,1,DHL,Tokyo,Sydney,Automotive,Road,Startup,EXW,WH-East,Analyst_E,4,3,0,1,2520.55,445.15,0.0,0,1
SHP-200979,2024-07-10,2024,7,3,DB Schenker,Hamburg,Tokyo,Machinery,Road,Government,FOB,WH-West,Analyst_A,6,5,0,1,12885.94,1392.32,0.0,0,1
SHP-918213,2023-08-06,2023,8,3,DB Schenker,Dubai,Toronto,Consumer Goods,Rail,Enterprise,DDP,WH-Central,Analyst_C,12,11,0,1,20591.97,1706.12,0.0,0,1
SHP-742053,2024-04-08,2024,4,2,UPS,Singapore,Hamburg,Machinery,Sea Freight,Government,EXW,WH-East,Analyst_C,23,23,0,1,1847.41,847.0,0.0,0,1
SHP-275445,2023-01-12,2023,1,1,FedEx,Rotterdam,Singapore,Textiles,Air Freight,SMB,CIF,WH-West,Analyst_A,2,30,28,0,6314.81,906.22,84.58,0,1
SHP-187295,2022-08-01,2022,8,3,CMA CGM,Busan,Hamburg,Pharma,Rail,Government,CIF,WH-South,Analyst_C,12,11,0,1,500.0,150.71,0.0,0,1
SHP-440998,2024-09-02,2024,9,3,XPO Logistics,London,Dubai,Consumer Goods,Sea Freight,SMB,DAP,WH-Central,Analyst_D,23,23,0,1,1609.12,982.4,0.0,0,1
SHP-193904,2024-06-23,2024,6,2,CMA CGM,Dubai,London,Textiles,Sea Freight,Government,FOB,WH-North,Analyst_E,21,20,0,1,4803.55,911.13,0.0,0,1
SHP-414164,2022-01-19,2022,1,1,Kuehne+Nagel,Hamburg,Mumbai,Electronics,Air Freight,Government,CIF,WH-West,Analyst_E,5,5,0,1,1172.5,986.28,0.0,0,1
SHP-755698,2023-05-06,2023,5,2,CMA CGM,Hamburg,Toronto,Textiles,Rail,SMB,FOB,WH-South,Analyst_B,11,13,2,0,69433.64,3816.6,25.44,0,1
SHP-120337,2022-11-08,2022,11,4,FedEx,London,Los Angeles,Automotive,Air Freight,Government,EXW,WH-South,Analyst_D,2,2,0,1,905.5,404.13,0.0,0,1
SHP-622605,2024-01-31,2024,1,1,XPO Logistics,Shanghai,Tokyo,Pharma,Sea Freight,Enterprise,EXW,WH-West,Analyst_A,23,23,0,1,3682.9,982.84,0.0,0,1
SHP-905459,2023-05-25,2023,5,2,Kuehne+Nagel,New York,Singapore,Perishables,Sea Freight,Startup,FOB,WH-Central,Analyst_B,22,22,0,1,8268.92,573.51,0.0,0,1
SHP-676276,2024-12-02,2024,12,4,UPS,Hamburg,Sydney,Textiles,Sea Freight,Government,FOB,WH-South,Analyst_A,21,20,0,1,52959.58,2933.33,0.0,0,1
SHP-354897,2022-01-19,2022,1,1,FedEx,Busan,Sydney,Automotive,Road,Enterprise,CIF,WH-South,Analyst_D,4,3,0,1,898.19,207.69,0.0,0,1
SHP-929912,2022-08-08,2022,8,3,DHL,New York,Singapore,Machinery,Road,Startup,CIF,WH-North,Analyst_D,6,5,0,1,35710.61,2679.41,0.0,0,1
SHP-830897,2024-09-30,2024,9,3,Maersk,Busan,Hamburg,Machinery,Road,Startup,EXW,WH-Central,Analyst_E,5,7,2,0,6970.9,1255.73,10.05,0,1
SHP-913608,2024-11-02,2024,11,4,Kuehne+Nagel,Rotterdam,Los Angeles,Machinery,Sea Freight,Government,FOB,WH-Central,Analyst_D,21,20,0,1,1709.92,720.13,0.0,0,1
SHP-215830,2022-07-17,2022,7,3,UPS,Shanghai,Hamburg,Automotive,Air Freight,SMB,FOB,WH-West,Analyst_B,2,9,7,0,13224.16,2279.03,79.77,0,1
SHP-368371,2022-04-11,2022,4,2,DB Schenker,Los Angeles,Mumbai,Pharma,Air Freight,SMB,DDP,WH-North,Analyst_D,2,2,0,1,9109.45,1932.96,0.0,0,1
SHP-746901,2023-06-29,2023,6,2,FedEx,Singapore,Dubai,Pharma,Sea Freight,Enterprise,FOB,WH-South,Analyst_E,23,22,0,1,2935.09,730.43,0.0,0,1
SHP-685253,2024-04-30,2024,4,2,UPS,Busan,Tokyo,Consumer Goods,Rail,Enterprise,CIF,WH-South,Analyst_E,12,12,0,1,7584.86,1319.41,0.0,0,1
SHP-440424,2024-02-01,2024,2,1,Kuehne+Nagel,Tokyo,Tokyo,Electronics,Sea Freight,Startup,DAP,WH-East,Analyst_C,23,22,0,1,3979.89,1143.86,0.0,0,1
SHP-416503,2022-01-14,2022,1,1,CMA CGM,Los Angeles,Singapore,Machinery,Air Freight,Government,DAP,WH-Central,Analyst_E,3,4,1,0,8069.56,1192.91,4.77,0,1
SHP-344312,2023-06-09,2023,6,2,CMA CGM,Singapore,Mumbai,Chemicals,Sea Freight,Enterprise,EXW,WH-West,Analyst_B,23,22,0,1,17557.55,1338.01,0.0,0,1
SHP-704277,2024-02-21,2024,2,1,UPS,Shanghai,Tokyo,Machinery,Rail,Startup,FOB,WH-South,Analyst_E,9,8,0,1,65015.82,3625.1,0.0,1,1
SHP-256846,2023-11-01,2023,11,4,Maersk,Rotterdam,Los Angeles,Chemicals,Rail,Enterprise,CIF,WH-West,Analyst_C,12,14,2,0,1189.18,673.76,8.09,1,1
SHP-189211,2024-03-27,2024,3,1,Kuehne+Nagel,Rotterdam,Hamburg,Consumer Goods,Sea Freight,Startup,DDP,WH-Central,Analyst_B,21,21,0,1,141140.1,6036.67,0.0,0,1
SHP-804378,2024-04-27,2024,4,2,Kuehne+Nagel,Dubai,Tokyo,Electronics,Road,Government,DAP,WH-North,Analyst_C,5,5,0,1,500.0,690.86,0.0,0,1
SHP-344831,2023-02-13,2023,2,1,DB Schenker,Rotterdam,New York,Pharma,Air Freight,SMB,DAP,WH-South,Analyst_C,2,2,0,1,5540.95,1169.97,0.0,1,1
SHP-664139,2023-03-10,2023,3,1,Maersk,London,Toronto,Textiles,Rail,SMB,FOB,WH-West,Analyst_E,9,8,0,1,15813.91,1600.97,0.0,0,1
SHP-786563,2022-01-18,2022,1,1,UPS,Tokyo,Dubai,Machinery,Air Freight,Enterprise,EXW,WH-West,Analyst_B,5,5,0,1,10230.88,1763.9,0.0,0,1
SHP-308535,2024-10-22,2024,10,4,XPO Logistics,London,Los Angeles,Perishables,Sea Freight,Government,EXW,WH-West,Analyst_D,20,26,6,0,2843.06,776.43,38.82,0,0
SHP-625600,2023-07-19,2023,7,3,FedEx,Hamburg,London,Perishables,Road,SMB,CIF,WH-East,Analyst_D,4,13,9,0,5115.81,958.15,71.86,0,1
SHP-352036,2022-11-09,2022,11,4,Kuehne+Nagel,Hamburg,Mumbai,Machinery,Rail,SMB,CIF,WH-South,Analyst_E,10,9,0,1,3416.66,657.89,0.0,0,1
SHP-788108,2022-11-20,2022,11,4,DB Schenker,Singapore,Toronto,Pharma,Sea Freight,Government,CIF,WH-North,Analyst_C,23,23,0,1,2980.57,355.98,0.0,0,1
