Transaction_ID,Date,Year,Month,Quarter,Department,Category,Transaction_Type,Source_System,Region,Currency,Analyst,Expected_Amount,Actual_Amount,Discrepancy,Discrepancy_Pct,Status
TXN-000159,2022-10-07,2022,Oct,Q4,IT,Capital Expenditure,Debit,ERP System,Europe,AUD,D. Adeyemi,546752.05,546214.89,-537.16,-0.1,Reconciled
TXN-000160,2024-06-02,2024,Jun,Q2,Logistics,Capital Expenditure,Debit,ERP System,Europe,GBP,E. Nwosu,553873.17,553137.49,-735.68,-0.13,Reconciled
TXN-000161,2022-07-17,2022,Jul,Q3,HR,Revenue,Credit,Third-Party API,North America,USD,G. Asante,497214.48,497760.08,545.6,0.11,Reconciled
TXN-000162,2024-09-08,2024,Sep,Q3,Operations,Accounts Payable,Debit,POS System,Europe,USD,G. Asante,58246.57,58290.98,44.41,0.08,Reconciled
TXN-000163,2024-01-22,2024,Jan,Q1,Operations,Revenue,Credit,Bank Statement,Latin America,USD,H. Balogun,97678.99,97804.73,125.74,0.13,Reconciled
TXN-000164,2022-05-24,2022,May,Q2,Logistics,Accounts Payable,Debit,Third-Party API,Asia Pacific,USD,H. Balogun,4464.67,4466.74,2.07,0.05,Reconciled
TXN-000165,2023-09-01,2023,Sep,Q3,IT,Operating Expense,Debit,ERP System,North America,EUR,D. Adeyemi,3342.51,3338.81,-3.7,-0.11,Reconciled
TXN-000166,2022-07-06,2022,Jul,Q3,Finance,Payroll,Debit,Bank Statement,Middle East & Africa,EUR,A. Okafor,67974.79,67801.7,-173.09,-0.25,Reconciled
TXN-000167,2023-04-09,2023,Apr,Q2,HR,Cost of Goods Sold,Debit,Manual Entry,Asia Pacific,USD,B. Mensah,179779.38,179700.75,-78.63,-0.04,Reconciled
TXN-000168,2023-10-22,2023,Oct,Q4,Finance,Operating Expense,Debit,Third-Party API,North America,EUR,D. Adeyemi,17270.89,17272.09,1.2,0.01,Reconciled
TXN-000169,2024-02-03,2024,Feb,Q1,Operations,Accounts Payable,Debit,ERP System,Asia Pacific,GBP,A. Okafor,19603.26,18716.13,-887.13,-4.53,Under Review
TXN-000170,2024-08-12,2024,Aug,Q3,Procurement,Cost of Goods Sold,Debit,ERP System,Latin America,GBP,F. Diallo,57188.49,57298.69,110.2,0.19,Reconciled
TXN-000171,2023-02-07,2023,Feb,Q1,HR,Payroll,Debit,Bank Statement,Middle East & Africa,NGN,G. Asante,129598.3,129586.04,-12.26,-0.01,Reconciled
TXN-000172,2022-05-27,2022,May,Q2,Marketing,Tax & Compliance,Debit,Manual Entry,Latin America,EUR,B. Mensah,27197.83,25935.97,-1261.86,-4.64,Under Review
TXN-000173,2024-05-13,2024,May,Q2,Procurement,Revenue,Credit,ERP System,North America,USD,G. Asante,254991.03,254961.04,-29.99,-0.01,Reconciled
TXN-000174,2023-05-04,2023,May,Q2,IT,Accounts Payable,Debit,ERP System,North America,USD,D. Adeyemi,20201.75,20207.94,6.19,0.03,Reconciled
TXN-000175,2024-07-17,2024,Jul,Q3,HR,Accounts Receivable,Credit,ERP System,North America,GBP,H. Balogun,101215.78,101135.89,-79.89,-0.08,Reconciled
TXN-000176,2023-07-05,2023,Jul,Q3,Operations,Revenue,Credit,Bank Statement,Latin America,USD,H. Balogun,279622.42,279459.78,-162.64,-0.06,Reconciled
TXN-000177,2022-12-04,2022,Dec,Q4,HR,Capital Expenditure,Debit,Third-Party API,Europe,EUR,A. Okafor,776343.61,776185.07,-158.54,-0.02,Reconciled
TXN-000178,2024-05-21,2024,May,Q2,Operations,Revenue,Credit,ERP System,Europe,GBP,H. Balogun,226016.97,240210.5,14193.53,6.28,Flagged
TXN-000179,2023-10-03,2023,Oct,Q4,Sales,Accounts Receivable,Credit,ERP System,Middle East & Africa,EUR,B. Mensah,61247.39,61200.16,-47.23,-0.08,Reconciled
TXN-000180,2023-04-18,2023,Apr,Q2,Operations,Operating Expense,Debit,ERP System,Asia Pacific,NGN,H. Balogun,32354.72,32334.43,-20.29,-0.06,Reconciled
TXN-000181,2022-05-31,2022,May,Q2,Operations,Accounts Receivable,Credit,ERP System,Europe,AUD,A. Okafor,98093.9,84907.54,-13186.36,-13.44,Flagged
TXN-000182,2022-09-20,2022,Sep,Q3,IT,Revenue,Credit,Manual Entry,North America,USD,G. Asante,387514.2,387652.36,138.16,0.04,Reconciled
TXN-000183,2022-05-24,2022,May,Q2,HR,Accounts Payable,Debit,Bank Statement,North America,EUR,H. Balogun,11291.58,11301.17,9.59,0.08,Reconciled
TXN-000184,2022-12-12,2022,Dec,Q4,Procurement,Operating Expense,Debit,ERP System,Europe,USD,H. Balogun,40150.66,43760.53,3609.87,8.99,Flagged
TXN-000185,2023-09-16,2023,Sep,Q3,Operations,Cost of Goods Sold,Debit,Third-Party API,Europe,USD,C. Eze,190786.44,190901.23,114.79,0.06,Reconciled
TXN-000186,2024-10-13,2024,Oct,Q4,Logistics,Capital Expenditure,Debit,Bank Statement,Asia Pacific,USD,D. Adeyemi,286195.83,286087.36,-108.47,-0.04,Reconciled
TXN-000187,2024-05-30,2024,May,Q2,HR,Tax & Compliance,Debit,POS System,Europe,EUR,F. Diallo,47436.39,47434.21,-2.18,-0.0,Reconciled
TXN-000188,2022-01-02,2022,Jan,Q1,Operations,Accounts Receivable,Credit,ERP System,Asia Pacific,AUD,D. Adeyemi,119161.17,119040.84,-120.33,-0.1,Reconciled
TXN-000189,2024-06-15,2024,Jun,Q2,Finance,Cost of Goods Sold,Debit,Manual Entry,Europe,GBP,E. Nwosu,47652.84,52718.2,5065.36,10.63,Flagged
TXN-000190,2022-09-11,2022,Sep,Q3,Logistics,Accounts Receivable,Credit,Third-Party API,Latin America,USD,E. Nwosu,110946.56,110998.97,52.41,0.05,Reconciled
TXN-000191,2023-03-29,2023,Mar,Q1,Finance,Tax & Compliance,Debit,ERP System,North America,USD,G. Asante,21996.73,18699.23,-3297.5,-14.99,Flagged
TXN-000192,2024-11-26,2024,Nov,Q4,Finance,Operating Expense,Debit,Third-Party API,Europe,EUR,D. Adeyemi,28274.37,28283.5,9.13,0.03,Reconciled
TXN-000193,2024-10-11,2024,Oct,Q4,Logistics,Revenue,Credit,Third-Party API,Latin America,NGN,F. Diallo,257715.55,257949.63,234.08,0.09,Reconciled
TXN-000194,2022-01-09,2022,Jan,Q1,Finance,Capital Expenditure,Debit,Manual Entry,Asia Pacific,USD,H. Balogun,378125.18,391182.32,13057.14,3.45,Under Review
TXN-000195,2024-03-26,2024,Mar,Q1,Procurement,Accounts Payable,Debit,Third-Party API,North America,USD,B. Mensah,3425.37,3420.79,-4.58,-0.13,Reconciled
TXN-000196,2022-07-27,2022,Jul,Q3,Logistics,Accounts Payable,Debit,Bank Statement,Middle East & Africa,USD,H. Balogun,23812.68,23785.6,-27.08,-0.11,Reconciled
TXN-000197,2023-02-08,2023,Feb,Q1,IT,Capital Expenditure,Debit,Bank Statement,North America,EUR,C. Eze,732546.02,769553.72,37007.7,5.05,Flagged
TXN-000198,2022-06-01,2022,Jun,Q2,Operations,Accounts Receivable,Credit,ERP System,Europe,EUR,B. Mensah,68581.2,68565.76,-15.44,-0.02,Reconciled
TXN-000199,2022-02-23,2022,Feb,Q1,Finance,Accounts Payable,Debit,Third-Party API,Europe,EUR,H. Balogun,2260.97,2262.97,2.0,0.09,Reconciled
TXN-000200,2023-09-20,2023,Sep,Q3,HR,Accounts Receivable,Credit,ERP System,Europe,USD,D. Adeyemi,55888.41,55822.55,-65.86,-0.12,Reconciled
TXN-000201,2023-08-10,2023,Aug,Q3,Finance,Capital Expenditure,Debit,ERP System,Latin America,USD,D. Adeyemi,894804.79,895034.95,230.16,0.03,Reconciled
TXN-000202,2022-04-14,2022,Apr,Q2,Sales,Accounts Payable,Debit,Manual Entry,North America,EUR,E. Nwosu,52918.04,52951.21,33.17,0.06,Reconciled
TXN-000203,2022-09-11,2022,Sep,Q3,Sales,Cost of Goods Sold,Debit,Manual Entry,North America,EUR,D. Adeyemi,29521.43,29572.31,50.88,0.17,Reconciled
TXN-000204,2023-05-25,2023,May,Q2,IT,Tax & Compliance,Debit,Bank Statement,Europe,EUR,D. Adeyemi,6573.22,6161.78,-411.44,-6.26,Flagged
TXN-000205,2022-04-09,2022,Apr,Q2,Procurement,Cost of Goods Sold,Debit,Manual Entry,Asia Pacific,GBP,E. Nwosu,185746.51,185439.11,-307.4,-0.17,Reconciled
TXN-000206,2022-06-02,2022,Jun,Q2,Marketing,Revenue,Credit,Bank Statement,Middle East & Africa,USD,E. Nwosu,192731.49,192941.35,209.86,0.11,Reconciled
TXN-000207,2024-07-02,2024,Jul,Q3,Sales,Payroll,Debit,ERP System,Asia Pacific,EUR,A. Okafor,121672.85,121692.65,19.8,0.02,Reconciled
TXN-000208,2024-05-27,2024,May,Q2,Logistics,Accounts Payable,Debit,ERP System,Asia Pacific,EUR,B. Mensah,15682.14,15707.09,24.95,0.16,Reconciled
TXN-000209,2022-12-04,2022,Dec,Q4,HR,Revenue,Credit,ERP System,Europe,USD,G. Asante,367855.2,368490.02,634.82,0.17,Reconciled
TXN-000210,2024-04-01,2024,Apr,Q2,Finance,Cost of Goods Sold,Debit,Bank Statement,Europe,EUR,D. Adeyemi,113902.27,106034.66,-7867.61,-6.91,Flagged
TXN-000211,2024-08-14,2024,Aug,Q3,Sales,Revenue,Credit,Third-Party API,Asia Pacific,NGN,H. Balogun,288337.8,288714.32,376.52,0.13,Reconciled
TXN-000212,2022-06-10,2022,Jun,Q2,Sales,Tax & Compliance,Debit,Bank Statement,Europe,GBP,G. Asante,18807.65,18644.12,-163.53,-0.87,Under Review
TXN-000213,2024-03-11,2024,Mar,Q1,Procurement,Revenue,Credit,Bank Statement,Europe,USD,G. Asante,260294.57,260371.58,77.01,0.03,Reconciled
TXN-000214,2023-02-02,2023,Feb,Q1,Logistics,Revenue,Credit,Manual Entry,Latin America,USD,H. Balogun,105567.71,105647.54,79.83,0.08,Reconciled
TXN-000215,2024-03-26,2024,Mar,Q1,Sales,Cost of Goods Sold,Debit,POS System,Latin America,NGN,F. Diallo,52105.91,52046.68,-59.23,-0.11,Reconciled
TXN-000216,2023-02-05,2023,Feb,Q1,Logistics,Cost of Goods Sold,Debit,ERP System,Europe,AUD,G. Asante,176537.55,176440.27,-97.28,-0.06,Reconciled
TXN-000217,2023-10-02,2023,Oct,Q4,Finance,Payroll,Debit,Manual Entry,Europe,USD,E. Nwosu,96035.12,96135.2,100.08,0.1,Reconciled
TXN-000218,2024-11-22,2024,Nov,Q4,IT,Revenue,Credit,Manual Entry,Middle East & Africa,NGN,C. Eze,458746.65,458571.66,-174.99,-0.04,Reconciled
TXN-000219,2023-11-19,2023,Nov,Q4,Marketing,Payroll,Debit,Bank Statement,Latin America,USD,G. Asante,86442.16,86534.02,91.86,0.11,Reconciled
TXN-000220,2023-04-05,2023,Apr,Q2,IT,Operating Expense,Debit,ERP System,Latin America,EUR,H. Balogun,78829.36,78845.68,16.32,0.02,Reconciled
TXN-000221,2024-08-12,2024,Aug,Q3,Logistics,Revenue,Credit,Bank Statement,Europe,EUR,H. Balogun,39152.35,39209.0,56.65,0.14,Reconciled
TXN-000222,2023-04-15,2023,Apr,Q2,IT,Tax & Compliance,Debit,ERP System,Europe,EUR,G. Asante,5003.9,5004.11,0.21,0.0,Reconciled
TXN-000223,2024-11-11,2024,Nov,Q4,Marketing,Cost of Goods Sold,Debit,ERP System,Asia Pacific,NGN,A. Okafor,155825.98,155791.4,-34.58,-0.02,Reconciled
TXN-000224,2024-01-20,2024,Jan,Q1,Logistics,Accounts Payable,Debit,ERP System,North America,NGN,B. Mensah,18326.72,18298.3,-28.42,-0.16,Reconciled
TXN-000225,2022-02-07,2022,Feb,Q1,Operations,Accounts Receivable,Credit,Manual Entry,Asia Pacific,USD,C. Eze,34084.89,34053.17,-31.72,-0.09,Reconciled
TXN-000226,2022-08-18,2022,Aug,Q3,Finance,Accounts Payable,Debit,Bank Statement,Middle East & Africa,EUR,B. Mensah,58359.12,58414.18,55.06,0.09,Reconciled
TXN-000227,2023-07-17,2023,Jul,Q3,Sales,Capital Expenditure,Debit,Bank Statement,Middle East & Africa,EUR,B. Mensah,955138.56,955432.83,294.27,0.03,Reconciled
TXN-000228,2023-03-14,2023,Mar,Q1,Sales,Operating Expense,Debit,ERP System,North America,NGN,B. Mensah,56210.98,56245.43,34.45,0.06,Reconciled
TXN-000229,2022-01-27,2022,Jan,Q1,Marketing,Payroll,Debit,Third-Party API,Latin America,USD,D. Adeyemi,61098.52,61009.79,-88.73,-0.15,Reconciled
TXN-000230,2022-08-14,2022,Aug,Q3,Sales,Revenue,Credit,Bank Statement,Asia Pacific,USD,H. Balogun,120686.86,120917.71,230.85,0.19,Reconciled
TXN-000231,2024-03-08,2024,Mar,Q1,Procurement,Capital Expenditure,Debit,Manual Entry,North America,USD,E. Nwosu,709156.1,709066.91,-89.19,-0.01,Reconciled
TXN-000232,2022-10-11,2022,Oct,Q4,HR,Tax & Compliance,Debit,ERP System,Asia Pacific,USD,B. Mensah,17198.26,17183.19,-15.07,-0.09,Reconciled
TXN-000233,2024-05-28,2024,May,Q2,Finance,Cost of Goods Sold,Debit,Third-Party API,Europe,GBP,A. Okafor,109798.22,69953.85,-39844.37,-36.29,Flagged
TXN-000234,2024-08-17,2024,Aug,Q3,IT,Payroll,Debit,Bank Statement,North America,USD,E. Nwosu,97683.91,97678.07,-5.84,-0.01,Reconciled
TXN-000235,2023-03-29,2023,Mar,Q1,Sales,Tax & Compliance,Debit,Bank Statement,Latin America,GBP,B. Mensah,28884.21,28839.06,-45.15,-0.16,Reconciled
TXN-000236,2024-10-16,2024,Oct,Q4,Marketing,Operating Expense,Debit,Third-Party API,North America,USD,F. Diallo,62825.33,59761.55,-3063.78,-4.88,Under Review
TXN-000237,2024-03-26,2024,Mar,Q1,Operations,Capital Expenditure,Debit,Third-Party API,Middle East & Africa,GBP,E. Nwosu,684405.47,592179.64,-92225.83,-13.48,Flagged
TXN-000238,2023-10-21,2023,Oct,Q4,Procurement,Accounts Payable,Debit,ERP System,Latin America,GBP,E. Nwosu,52075.23,50597.67,-1477.56,-2.84,Under Review
TXN-000239,2023-07-01,2023,Jul,Q3,HR,Cost of Goods Sold,Debit,Bank Statement,Europe,USD,D. Adeyemi,178016.89,177876.57,-140.32,-0.08,Reconciled
TXN-000240,2024-12-08,2024,Dec,Q4,Sales,Cost of Goods Sold,Debit,Manual Entry,Europe,USD,D. Adeyemi,134752.05,134703.62,-48.43,-0.04,Reconciled
TXN-000241,2022-01-17,2022,Jan,Q1,IT,Operating Expense,Debit,POS System,Asia Pacific,USD,F. Diallo,78603.06,78394.46,-208.6,-0.27,Reconciled
TXN-000242,2022-06-07,2022,Jun,Q2,Finance,Cost of Goods Sold,Debit,Third-Party API,North America,EUR,C. Eze,171921.29,172000.82,79.53,0.05,Reconciled
TXN-000243,2023-04-22,2023,Apr,Q2,Operations,Accounts Payable,Debit,ERP System,Asia Pacific,EUR,H. Balogun,81144.19,81035.71,-108.48,-0.13,Reconciled
TXN-000244,2024-12-05,2024,Dec,Q4,IT,Payroll,Debit,Manual Entry,North America,USD,F. Diallo,7863.23,7851.61,-11.62,-0.15,Reconciled
TXN-000245,2023-06-02,2023,Jun,Q2,Procurement,Operating Expense,Debit,Bank Statement,North America,USD,F. Diallo,69762.08,69533.99,-228.09,-0.33,Reconciled
TXN-000246,2022-04-09,2022,Apr,Q2,Finance,Revenue,Credit,ERP System,North America,EUR,F. Diallo,463647.09,463770.19,123.1,0.03,Reconciled
TXN-000247,2024-11-26,2024,Nov,Q4,Marketing,Cost of Goods Sold,Debit,Bank Statement,North America,AUD,E. Nwosu,49875.49,49664.23,-211.26,-0.42,Reconciled
TXN-000248,2022-10-07,2022,Oct,Q4,Finance,Accounts Payable,Debit,Bank Statement,Europe,USD,B. Mensah,79306.0,79298.64,-7.36,-0.01,Reconciled
TXN-000249,2023-05-12,2023,May,Q2,Procurement,Capital Expenditure,Debit,ERP System,Latin America,NGN,F. Diallo,187277.75,187271.84,-5.91,-0.0,Reconciled
TXN-000250,2022-10-29,2022,Oct,Q4,Marketing,Revenue,Credit,Bank Statement,Europe,EUR,G. Asante,290657.84,290500.77,-157.07,-0.05,Reconciled
TXN-000251,2022-06-30,2022,Jun,Q2,Finance,Accounts Payable,Debit,POS System,Europe,USD,H. Balogun,2811.22,2812.22,1.0,0.04,Reconciled
TXN-000252,2023-08-30,2023,Aug,Q3,Logistics,Revenue,Credit,Third-Party API,North America,NGN,H. Balogun,377060.77,376272.17,-788.6,-0.21,Reconciled
TXN-000253,2023-12-01,2023,Dec,Q4,Marketing,Accounts Receivable,Credit,Manual Entry,Latin America,USD,H. Balogun,97459.09,102103.44,4644.35,4.77,Under Review
TXN-000254,2024-09-19,2024,Sep,Q3,Marketing,Accounts Payable,Debit,ERP System,Asia Pacific,AUD,E. Nwosu,70409.32,70364.58,-44.74,-0.06,Reconciled
TXN-000255,2022-07-10,2022,Jul,Q3,Operations,Accounts Receivable,Credit,ERP System,Europe,GBP,A. Okafor,111921.12,111912.77,-8.35,-0.01,Reconciled
TXN-000256,2022-09-10,2022,Sep,Q3,Operations,Capital Expenditure,Debit,Manual Entry,Europe,AUD,G. Asante,897820.92,944769.62,46948.7,5.23,Flagged
TXN-000257,2024-09-07,2024,Sep,Q3,Logistics,Capital Expenditure,Debit,Bank Statement,Europe,NGN,B. Mensah,971690.52,971820.76,130.24,0.01,Reconciled
TXN-000258,2024-07-16,2024,Jul,Q3,Marketing,Cost of Goods Sold,Debit,Bank Statement,Middle East & Africa,USD,G. Asante,35647.51,35619.45,-28.06,-0.08,Reconciled
TXN-000259,2022-05-08,2022,May,Q2,Finance,Payroll,Debit,Third-Party API,Europe,NGN,C. Eze,94481.21,95761.32,1280.11,1.35,Under Review
TXN-000260,2022-01-18,2022,Jan,Q1,Sales,Tax & Compliance,Debit,Manual Entry,North America,GBP,C. Eze,39947.81,39918.68,-29.13,-0.07,Reconciled
TXN-000261,2023-07-20,2023,Jul,Q3,Logistics,Cost of Goods Sold,Debit,ERP System,North America,USD,G. Asante,54230.95,55761.36,1530.41,2.82,Under Review
TXN-000262,2023-07-24,2023,Jul,Q3,Finance,Operating Expense,Debit,POS System,Europe,GBP,E. Nwosu,68642.39,66463.89,-2178.5,-3.17,Under Review
TXN-000263,2023-11-17,2023,Nov,Q4,Sales,Accounts Receivable,Credit,ERP System,North America,USD,A. Okafor,38077.54,33257.83,-4819.71,-12.66,Flagged
TXN-000264,2023-09-18,2023,Sep,Q3,Finance,Operating Expense,Debit,POS System,Middle East & Africa,USD,G. Asante,75463.24,75555.95,92.71,0.12,Reconciled
TXN-000265,2024-05-03,2024,May,Q2,IT,Cost of Goods Sold,Debit,Bank Statement,Latin America,USD,A. Okafor,120573.88,120573.64,-0.24,-0.0,Reconciled
TXN-000266,2024-08-19,2024,Aug,Q3,HR,Revenue,Credit,Third-Party API,Latin America,USD,H. Balogun,470378.39,486734.34,16355.95,3.48,Under Review
TXN-000267,2022-06-04,2022,Jun,Q2,Operations,Operating Expense,Debit,ERP System,Middle East & Africa,USD,C. Eze,6732.13,6729.96,-2.17,-0.03,Reconciled
TXN-000268,2023-05-05,2023,May,Q2,Finance,Payroll,Debit,Third-Party API,Asia Pacific,EUR,H. Balogun,100847.85,100738.94,-108.91,-0.11,Reconciled
TXN-000269,2024-02-24,2024,Feb,Q1,Operations,Revenue,Credit,ERP System,Europe,EUR,G. Asante,85373.54,89399.12,4025.58,4.72,Under Review
TXN-000270,2022-09-03,2022,Sep,Q3,Procurement,Payroll,Debit,Third-Party API,North America,NGN,C. Eze,108532.06,108562.62,30.56,0.03,Reconciled
TXN-000271,2024-11-28,2024,Nov,Q4,HR,Capital Expenditure,Debit,Bank Statement,Europe,USD,D. Adeyemi,944095.52,944659.62,564.1,0.06,Reconciled
TXN-000272,2024-01-29,2024,Jan,Q1,Sales,Capital Expenditure,Debit,Third-Party API,Middle East & Africa,EUR,E. Nwosu,522755.38,542242.23,19486.85,3.73,Under Review
TXN-000273,2023-06-22,2023,Jun,Q2,Logistics,Accounts Receivable,Credit,ERP System,Asia Pacific,GBP,G. Asante,58852.58,58870.82,18.24,0.03,Reconciled
TXN-000274,2024-07-09,2024,Jul,Q3,Procurement,Operating Expense,Debit,Manual Entry,Asia Pacific,NGN,C. Eze,71864.13,71849.59,-14.54,-0.02,Reconciled
TXN-000275,2023-02-12,2023,Feb,Q1,HR,Revenue,Credit,Third-Party API,Latin America,USD,H. Balogun,32749.92,31404.54,-1345.38,-4.11,Under Review
TXN-000276,2023-06-09,2023,Jun,Q2,Procurement,Accounts Payable,Debit,Bank Statement,Asia Pacific,AUD,E. Nwosu,28396.35,28398.04,1.69,0.01,Reconciled
TXN-000277,2024-04-07,2024,Apr,Q2,Operations,Revenue,Credit,Third-Party API,North America,GBP,A. Okafor,38984.68,38969.14,-15.54,-0.04,Reconciled
TXN-000278,2024-06-21,2024,Jun,Q2,IT,Accounts Payable,Debit,Manual Entry,North America,EUR,E. Nwosu,70154.18,68628.29,-1525.89,-2.18,Under Review
TXN-000279,2022-02-05,2022,Feb,Q1,HR,Accounts Receivable,Credit,Bank Statement,North America,EUR,H. Balogun,15558.01,15531.77,-26.24,-0.17,Reconciled
TXN-000280,2023-11-16,2023,Nov,Q4,Procurement,Accounts Receivable,Credit,POS System,Europe,NGN,C. Eze,78804.03,68539.19,-10264.84,-13.03,Flagged
TXN-000281,2022-01-20,2022,Jan,Q1,Sales,Accounts Receivable,Credit,Bank Statement,Europe,USD,F. Diallo,49887.84,49839.3,-48.54,-0.1,Reconciled
TXN-000282,2022-11-17,2022,Nov,Q4,HR,Revenue,Credit,Manual Entry,North America,USD,C. Eze,117910.88,117895.96,-14.92,-0.01,Reconciled
TXN-000283,2023-05-27,2023,May,Q2,HR,Revenue,Credit,Manual Entry,Europe,USD,F. Diallo,175855.11,175606.73,-248.38,-0.14,Reconciled
TXN-000284,2023-02-04,2023,Feb,Q1,Procurement,Cost of Goods Sold,Debit,ERP System,North America,USD,D. Adeyemi,117907.34,112038.75,-5868.59,-4.98,Under Review
TXN-000285,2023-10-16,2023,Oct,Q4,IT,Accounts Payable,Debit,Bank Statement,Europe,USD,C. Eze,74319.98,74297.2,-22.78,-0.03,Reconciled
TXN-000286,2024-08-29,2024,Aug,Q3,Logistics,Revenue,Credit,Manual Entry,Europe,USD,A. Okafor,21526.54,21508.89,-17.65,-0.08,Reconciled
TXN-000287,2023-04-16,2023,Apr,Q2,Marketing,Capital Expenditure,Debit,ERP System,North America,USD,H. Balogun,368201.54,368034.69,-166.85,-0.05,Reconciled
TXN-000288,2024-04-13,2024,Apr,Q2,Marketing,Revenue,Credit,ERP System,Asia Pacific,EUR,F. Diallo,134472.74,134644.4,171.66,0.13,Reconciled
TXN-000289,2023-12-28,2023,Dec,Q4,Marketing,Capital Expenditure,Debit,Bank Statement,Europe,GBP,C. Eze,362574.57,362120.83,-453.74,-0.13,Reconciled
TXN-000290,2024-05-03,2024,May,Q2,Marketing,Cost of Goods Sold,Debit,ERP System,Middle East & Africa,EUR,A. Okafor,131336.47,131119.38,-217.09,-0.17,Reconciled
TXN-000291,2022-02-20,2022,Feb,Q1,Finance,Operating Expense,Debit,Third-Party API,North America,USD,H. Balogun,23990.42,24011.57,21.15,0.09,Reconciled
TXN-000292,2023-07-29,2023,Jul,Q3,Sales,Accounts Receivable,Credit,Third-Party API,Europe,USD,D. Adeyemi,86891.16,83296.28,-3594.88,-4.14,Under Review
TXN-000293,2022-05-30,2022,May,Q2,Sales,Payroll,Debit,ERP System,North America,USD,D. Adeyemi,131368.59,131605.54,236.95,0.18,Reconciled
TXN-000294,2022-11-10,2022,Nov,Q4,Marketing,Revenue,Credit,Manual Entry,North America,NGN,F. Diallo,359822.12,359811.18,-10.94,-0.0,Reconciled
TXN-000295,2023-07-24,2023,Jul,Q3,Procurement,Accounts Payable,Debit,Manual Entry,Europe,GBP,E. Nwosu,61408.73,61502.22,93.49,0.15,Reconciled
TXN-000296,2022-11-01,2022,Nov,Q4,IT,Cost of Goods Sold,Debit,ERP System,Latin America,USD,E. Nwosu,150183.86,161043.19,10859.33,7.23,Flagged
TXN-000297,2023-11-13,2023,Nov,Q4,Operations,Payroll,Debit,Manual Entry,North America,USD,A. Okafor,21803.57,21823.95,20.38,0.09,Reconciled
TXN-000298,2024-04-17,2024,Apr,Q2,Operations,Capital Expenditure,Debit,Manual Entry,Asia Pacific,EUR,C. Eze,828396.48,829296.95,900.47,0.11,Reconciled
TXN-000299,2024-12-13,2024,Dec,Q4,Marketing,Accounts Payable,Debit,Bank Statement,Middle East & Africa,USD,H. Balogun,39923.18,34984.15,-4939.03,-12.37,Flagged
TXN-000300,2024-09-29,2024,Sep,Q3,Logistics,Operating Expense,Debit,Manual Entry,Middle East & Africa,USD,H. Balogun,64395.24,64430.55,35.31,0.05,Reconciled
TXN-000301,2023-03-20,2023,Mar,Q1,Finance,Accounts Payable,Debit,ERP System,Europe,USD,A. Okafor,88500.42,88534.97,34.55,0.04,Reconciled
TXN-000302,2023-09-05,2023,Sep,Q3,Logistics,Revenue,Credit,ERP System,North America,AUD,C. Eze,112613.15,112365.75,-247.4,-0.22,Reconciled
TXN-000303,2024-09-19,2024,Sep,Q3,Finance,Payroll,Debit,POS System,North America,USD,F. Diallo,52055.27,52594.8,539.53,1.04,Under Review
TXN-000304,2022-09-21,2022,Sep,Q3,Procurement,Revenue,Credit,Manual Entry,Europe,USD,D. Adeyemi,374964.49,375368.83,404.34,0.11,Reconciled
TXN-000305,2024-12-12,2024,Dec,Q4,IT,Operating Expense,Debit,Bank Statement,North America,USD,F. Diallo,29364.08,29417.93,53.85,0.18,Reconciled
TXN-000306,2024-09-30,2024,Sep,Q3,Operations,Operating Expense,Debit,Manual Entry,North America,EUR,E. Nwosu,9991.54,9989.45,-2.09,-0.02,Reconciled
TXN-000307,2022-01-05,2022,Jan,Q1,Sales,Accounts Receivable,Credit,Manual Entry,North America,GBP,E. Nwosu,52639.28,52567.38,-71.9,-0.14,Reconciled
TXN-000308,2024-02-13,2024,Feb,Q1,IT,Operating Expense,Debit,Bank Statement,Latin America,EUR,D. Adeyemi,53258.59,53177.23,-81.36,-0.15,Reconciled
TXN-000309,2024-05-26,2024,May,Q2,Operations,Accounts Receivable,Credit,Bank Statement,Asia Pacific,AUD,C. Eze,20552.05,20547.23,-4.82,-0.02,Reconciled
TXN-000310,2024-09-18,2024,Sep,Q3,IT,Operating Expense,Debit,ERP System,Asia Pacific,GBP,C. Eze,74306.44,72421.55,-1884.89,-2.54,Under Review
